id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
51351068,Rental unit in Hong Kong · 2 bedrooms · 2 beds · 1.5 baths,125138858,Tony,,Wan Chai,22.28,114.1849,Entire home/apt,470,30,1,2021-10-11,0.05,1,0,0,
51995972,Condo in Tung Wan Beach · Studio · 1 bath,109310747,Brenda,,Islands,22.21112,114.02801,Entire home/apt,430,1,2,2022-12-03,0.12,35,0,1,
4139784,Home in Sha Tin District · ★4.79 · 1 bedroom · 1 bed · 1 shared bath,15586744,Sven,,Sha Tin,22.38396,114.18642,Private room,500,28,15,2023-03-31,0.14,15,365,1,
9397325,Rental unit in Hong Kong · ★4.56 · 1 bedroom · 1 bed · 1 bath,48735502,Ocean,,Yau Tsim Mong,22.30657,114.17077,Private room,367,1,9,2023-05-02,0.10,3,177,6,
5159313,Place to stay in 香港 · ★4.64 · 1 bedroom · 10 beds · 2 shared baths,23376488,Pan,,Yau Tsim Mong,22.3097,114.16992,Shared room,170,1,58,2019-07-07,0.58,8,360,0,
45195060,Serviced apartment in Hong Kong · 1 bedroom · 7 beds · 2 shared baths,38101568,Howard,,Wan Chai,22.28086,114.18366,Shared room,500,30,0,,,1,83,0,
17928725,Boutique hotel in Hong Kong · 1 bedroom · 1 bed · 1 private bath,122943470,Fortress,,Eastern,22.28919,114.19402,Private room,1000,28,0,,,1,0,0,
30099921,Rental unit in Hong Kong · Studio · 1 bed · 1 bath,97240131,Jov,,Yau Tsim Mong,22.3136,114.17053,Entire home/apt,217,29,0,,,362,364,0,
31128197,Rental unit in Hong Kong · Studio · 1 bed · 1 bath,4584648,Ivy,,Yau Tsim Mong,22.32036,114.172,Private room,217,28,0,,,405,0,0,
22145001,Hotel in Hong Kong · ★4.50 · 1 bedroom · 1 bed · 1 private bath,161669067,Yuen King,,Yau Tsim Mong,22.31873,114.17138,Private room,420,1,4,2019-03-25,0.06,4,0,0,
10253523,Rental unit in Hong Kong · ★4.32 · 1 bedroom · 1 bed · 1 shared bath,51969157,Jojo,,Yau Tsim Mong,22.30695,114.17282,Private room,267,1,19,2023-01-08,0.22,16,211,4,
15927004,Rental unit in Hong Kong · ★4.75 · 1 bedroom · 1 bed · 1.5 shared baths,39525333,Choi,,Sha Tin,22.4115,114.22282,Shared room,280,28,36,2019-04-14,0.45,2,0,0,
16693624,Rental unit in 深水埗 · ★4.50 · 2 bedrooms · 16 beds · 1 bath,110280697,子翔,,Sham Shui Po,22.32978,114.16542,Entire home/apt,2500,1,4,2017-11-19,0.05,2,0,0,
17125022,Rental unit in Hong Kong · 1 bedroom · 1 bed · 1 shared bath,67709885,Choon San,,Central & Western,22.28671,114.14839,Private room,160,31,0,,,303,364,0,
17551833,Rental unit in Hong Kong · ★4.92 · 1 bedroom · 1 bed · 1 bath,22938205,Florian,,Central & Western,22.28466,114.14983,Entire home/apt,3000,30,24,2020-01-06,0.31,1,179,0,
35724243,Rental unit in Hong Kong Island · 1 bedroom · 1 bed · 1 bath,7518056,Jovee,,Wan Chai,22.25993,114.19031,Private room,217,29,0,,,365,364,0,
35822475,Rental unit in Hong Kong Island · 1 bedroom · 1 bed · 1 private bath,7518056,Jovee,,Wan Chai,22.25824,114.19006,Private room,160,29,0,,,365,364,0,
36095662,Rental unit in Hong Kong · 1 bedroom · 1 bed · 1 bath,13527132,Vincent,,Yau Tsim Mong,22.31772,114.16831,Entire home/apt,500,30,0,,,3,89,0,
37188657,Rental unit in Hong Kong · 1 bedroom · 1 bed · 1 bath,51402978,Ian,,Central & Western,22.28335,114.15062,Private room,180,3,2,2021-06-03,0.04,4,0,0,
39536542,Rental unit in Hong Kong · 1 bedroom · 1 bed · 1 bath,67709885,Choon San,,Central & Western,22.28591,114.14929,Private room,160,29,0,,,303,364,0,
39685274,Rental unit in Hong Kong · Studio · 1 bed · 2 baths,97240131,Jov,,Yau Tsim Mong,22.31966,114.16262,Private room,217,29,0,,,362,364,0,
39959797,Rental unit in Hong Kong · ★New · Studio · 1 bed · 1 bath,189635318,Miguel,,Central & Western,22.28859,114.13967,Entire home/apt,584,2,0,,,1,0,0,
49664835,Rental unit in Hong Kong · Studio · 1 bed · 1 bath,396156611,Ken,,Yau Tsim Mong,22.31905,114.17158,Entire home/apt,380,1,0,,,15,0,0,
51380974,Rental unit in Hong Kong · 1 bedroom · 2 beds · 1 shared bath,343904394,Tam,,Sham Shui Po,22.33484,114.17521,Shared room,1000,180,0,,,1,0,0,
634318363256819795,Serviced apartment in Hong Kong · ★4.14 · 3 bedrooms · 3 beds · 2 baths,56570136,The Grand Blossom,,Kowloon City,22.30854,114.18362,Entire home/apt,800,1,7,2022-07-18,0.54,53,0,2,
871535605336525550,Rental unit in Hong Kong · ★5.0 · 1 bedroom · 1 bed · 1 bath,270964002,Rachael,,Central & Western,22.28202289794696,114.15216021485082,Entire home/apt,1300,2,3,2023-06-04,1.41,1,14,3,
43605399,Rental unit in Hong Kong · 1 bedroom · 1 bed · 1 shared bath,60754418,Michele,,Central & Western,22.28421,114.14233,Private room,250,6,0,,,1,0,0,
37272058,Condo in Hong Kong · Studio · 1 bed · 1 bath,219373343,Li,,Yau Tsim Mong,22.30437,114.17155,Private room,240,20,0,,,3,0,0,
43147556,Rental unit in Hong Kong · 2 bedrooms · 1 bed · 1 bath,343514338,Baihao,,Sham Shui Po,22.33475,114.1398,Entire home/apt,1483,1,0,,,1,0,0,
17870236,Serviced apartment in Hong Kong · 1 bedroom · 1 bed · 1 bath,120049791,April,,Wan Chai,22.2781,114.17191,Entire home/apt,1150,30,0,,,7,0,0,
7503281,Hostel in Hong Kong · ★4.41 · 1 bedroom · 1 bed · 1 private bath,35448674,Panda,,Yau Tsim Mong,22.31792,114.17132,Private room,1000,1,44,2022-11-26,0.46,10,90,5,
22947339,Rental unit in Hong Kong · 2 bedrooms · 2 beds · 1 bath,14316521,Kathy,,North,22.5196,114.19005,Entire home/apt,384,1,0,,,1,0,0,
8768176,Hostel in Hong Kong · ★4.47 · 1 bedroom · 1 bed · 1 shared bath,45970651,Atlas Hostel & Backpackers,,Yau Tsim Mong,22.29903,114.1723,Private room,633,1,252,2023-06-04,2.74,25,164,18,
8768866,Hostel in Hong Kong · ★4.65 · 1 bedroom · 4 beds · 1 shared bath,45970651,Atlas Hostel & Backpackers,,Yau Tsim Mong,22.29897,114.17237,Hotel room,251,1,216,2023-06-03,2.36,25,357,5,
8818893,Rental unit in Yaumatei  · ★4.49 · 1 bedroom · 1 bed · 1 private bath,45083648,Anna,,Yau Tsim Mong,22.31028,114.17262,Private room,450,1,43,2023-05-03,0.46,7,296,4,
8946730,Rental unit in 香港 · ★4.83 · 1 bedroom · 1 bed · 1 bath,40376086,Mei,,Yau Tsim Mong,22.30675,114.17128,Private room,456,1,155,2023-06-19,1.70,8,78,27,
992390,Rental unit in Central · ★4.57 · Studio · 2 beds · 1 bath,5181284,Peter,,Central & Western,22.28272,114.15307,Entire home/apt,646,12,163,2023-05-31,1.31,2,166,10,
1534018,Rental unit in Sai Wan · 1 bedroom · 1 bed · 1 bath,8178525,Lesley,,Central & Western,22.28611,114.13637,Private room,750,3,1,2014-08-18,0.01,1,0,0,
1971970,Rental unit in Wan Chai District · 1 bedroom · 1 bed · 1 bath,4584648,Ivy,,Wan Chai,22.27695,114.17563,Private room,180,30,1,2015-01-07,0.01,405,365,0,
2998886,Rental unit in Hong Kong · 1 bedroom · 1 bed · 1 bath,14626463,Wendy,,Yau Tsim Mong,22.29609,114.17031,Private room,1430,1,0,,,3,0,0,
2999296,Rental unit in Hong Kong · 1 bedroom · 1 bed · 1 bath,4584648,Ivy,,Central & Western,22.28662,114.14769,Private room,180,30,1,2014-09-15,0.01,405,365,0,
9828765,Hostel in Hong Kong · ★4.60 · 1 bedroom · 4 beds · 1 bath,45970651,Atlas Hostel & Backpackers,,Yau Tsim Mong,22.29897,114.17237,Hotel room,251,1,208,2019-10-26,2.27,25,357,0,
3587653,Guesthouse in 香港 · 1 bedroom · 1 bed · 1 private bath,7842633,Chu,,Tuen Mun,22.4155,113.98068,Private room,455,28,0,,,6,270,0,
9998921,Rental unit in Hong Kong · 1 bedroom · 1 bed · 1 shared bath,4584648,Ivy,,Sham Shui Po,22.32804,114.16891,Private room,180,31,0,,,405,89,0,
4016920,"Rental unit in Hong Kong, Hong Kong · 1 bedroom · 1 bed · 1 bath",4584648,Ivy,,Central & Western,22.28235,114.15248,Private room,180,31,0,,,405,365,0,
896877458530936720,Rental unit in Hong Kong · ★New · 1 bedroom · 1 bed · 1.5 baths,6531713,Wah Kit,,Kowloon City,22.3287136,114.2023173,Entire home/apt,1086,1,0,,,2,43,0,
822913298431641871,Rental unit in Hong Kong · 1 bedroom · 1 bed · 1 private bath,500238548,Rose,,Yau Tsim Mong,22.297501164981245,114.17130005202658,Private room,588,1,0,,,7,362,0,
809341384804116262,Rental unit in Hong Kong · 1 bedroom · 1 bed · 1 private bath,475889596,Jov,,Central & Western,22.2844973785275,114.1537050927619,Private room,130,31,0,,,366,364,0,
4218574,"Rental unit in Hong Kong, Hong Kong · 1 bedroom · 1 bed · 1 bath",4584648,Ivy,,Central & Western,22.2826,114.15076,Private room,180,31,1,2015-01-05,0.01,405,365,0,
32579879,Rental unit in Hong Kong · 1 bedroom · 1 bed · 1 shared bath,97240131,Jov,,Eastern,22.28951,114.19701,Shared room,160,29,0,,,362,365,0,
19210650,Serviced apartment in Hong Kong · Studio · 1 bed · 1 bath,14861546,Tane Residence,,Central & Western,22.28505,114.15324,Entire home/apt,594,30,1,2018-12-30,0.02,121,364,0,
11072769,Rental unit in Hong Kong · 1 bedroom · 1 bed · 1 bath,4584648,Ivy,,Wan Chai,22.27743,114.17871,Private room,180,30,0,,,405,365,0,
815689799637103282,Rental unit in Hong Kong · 1 bedroom · 1 bed · 1 private bath,475889596,Jov,,Wan Chai,22.27903774298805,114.17896740609045,Private room,180,29,0,,,366,364,0,
39290947,Rental unit in Hong Kong · 1 bedroom · 1 bed · 1 bath,67709885,Choon San,,Wan Chai,22.27739,114.18028,Private room,160,29,0,,,303,364,0,
5254053,Rental unit in Hong Kong · ★4.83 · 3 bedrooms · 4 beds · 1 bath,26936781,Wing,,Yau Tsim Mong,22.31805,114.17059,Entire home/apt,1312,3,81,2020-01-26,0.81,6,267,0,
18191375,Rental unit in Hong Kong · 1 bedroom · 1 bed · 1 shared bath,29739948,Wai Mun,,Yuen Long,22.42696,114.08333,Shared room,800,1,0,,,1,0,0,
18949099,Rental unit in Hong Kong · 1 bedroom · 1 bed · 1 bath,132113041,偉東,,Yau Tsim Mong,22.31301,114.16273,Private room,1723,1,0,,,1,0,0,
19210850,Rental unit in Hong Kong · ★2.0 · Studio · 1 bed · 1 bath,14861546,Tane Residence,,Central & Western,22.28632,114.15266,Entire home/apt,558,30,3,2023-02-12,0.06,121,268,2,
19416704,Place to stay in Hong Kong · 1 bed · 1 bath,14861546,Tane Residence,,Central & Western,22.28479,114.15296,Entire home/apt,558,30,2,2022-09-15,0.03,121,365,1,
20508368,Serviced apartment in Hong Kong · 1 bedroom · 1 bed · 1 bath,145894558,Pinky,,Wan Chai,22.28061,114.17629,Entire home/apt,950,28,0,,,6,0,0,
20971638,Rental unit in Hong Kong · 2 bedrooms · 2 beds · 1 bath,28481216,Steve,,Sham Shui Po,22.3238,114.15772,Entire home/apt,1500,31,2,2018-01-27,0.03,1,0,0,
21142755,Rental unit in Hong Kong · 2 bedrooms · 1 bed · 1 shared bath,4584648,Ivy,,Central & Western,22.28661,114.14939,Private room,180,30,0,,,405,364,0,
21379253,Rental unit in Hong Kong · ★4.49 · 1 bedroom · 2 beds · 1 private bath,122131447,Debe,,Yau Tsim Mong,22.31589,114.17002,Private room,444,1,45,2023-03-12,0.67,69,37,4,
21575356,Rental unit in Hong Kong · 1 bedroom · 1 bed · 1 shared bath,23134064,Dustin,,Central & Western,22.28804,114.14536,Private room,263,28,1,2018-07-31,0.02,16,358,0,
21583839,Rental unit in Hong Kong · Studio · 1 bed · 1 bath,138649185,Apac,,Wan Chai,22.28197,114.18449,Entire home/apt,555,28,0,,,150,364,0,
21649315,Rental unit in Hong Kong · ★3.0 · 1 bedroom · 1 bed · 1 private bath,122131447,Debe,,Yau Tsim Mong,22.32026,114.17144,Private room,347,1,7,2019-03-23,0.11,69,0,0,
21950964,Rental unit in Kowloon · 3 bedrooms · 4 beds · 3 baths,42285789,German,,Yau Tsim Mong,22.31458,114.16309,Entire home/apt,2000,30,1,2018-02-05,0.02,1,362,0,
22020998,Rental unit in Happy Valley · ★4.87 · 3 bedrooms · 1 bed · 2 baths,14593925,Patricia,,Wan Chai,22.2657,114.18807,Entire home/apt,2100,10,15,2019-06-22,0.22,2,129,0,
22101558,Condo in Hong Kong · 2 bedrooms · 2 beds · 1 bath,76545056,Rita,,Islands,22.29331,113.94169,Entire home/apt,850,30,1,2018-06-30,0.02,19,358,0,
22735880,Rental unit in Hong Kong · 1 bedroom · 1 bed · 1 shared bath,67709885,Choon San,,Yau Tsim Mong,22.30167,114.17626,Private room,160,29,0,,,303,269,0,
22853034,Hostel in Hong Kong · ★4.67 · 1 bedroom · 3 beds · 1 private bath,162186374,Wai Yan,,Yau Tsim Mong,22.30465,114.17097,Private room,400,1,84,2023-06-19,1.28,12,74,19,
22980827,Rental unit in Hong Kong · 2 bedrooms · 5 beds · 1 bath,170381731,黎,,Yau Tsim Mong,22.30519,114.16933,Entire home/apt,21811,100,1,2018-03-17,0.02,2,0,0,
23370967,Rental unit in Hong Kong · ★4.62 · Studio · 2 beds · 1 private bath,65326707,Jingwen,,Yau Tsim Mong,22.31642,114.17079,Private room,523,1,13,2019-03-23,0.20,8,87,0,
23405802,Rental unit in Kowloon · ★4.35 · 1 bedroom · 1 bed · 2 baths,59417855,Rose,,Sham Shui Po,22.33181,114.16533,Entire home/apt,399,28,23,2019-07-15,0.37,5,180,0,
23869927,Rental unit in Hong Kong · ★5.0 · 1 bedroom · 1 bed · 1 bath,2767759,Alfred,,Wan Chai,22.27899,114.18578,Entire home/apt,550,45,3,2023-05-31,0.27,8,259,3,
24167990,Hostel in Hong Kong · ★4.74 · 1 bedroom · 2 beds · 1 private bath,162186374,Wai Yan,,Yau Tsim Mong,22.30594,114.17085,Private room,334,1,46,2023-06-19,0.78,12,111,18,
24440320,Rental unit in Hong Kong · 1 bedroom · 1 bed · 1 shared bath,97240131,Jov,,Wan Chai,22.27679,114.17615,Private room,160,29,0,,,362,364,0,
24453185,Condo in Hong Kong · 1 bedroom · 1 bed · 1 bath,76545056,Rita,,Islands,22.29319,113.95135,Entire home/apt,750,29,0,,,19,365,0,
24612188,Hostel in Hong Kong · ★4.81 · 1 bedroom · 2 beds · 1 private bath,25886059,Anthony,,Yau Tsim Mong,22.29904,114.17266,Private room,524,2,67,2021-02-17,1.08,17,39,0,
24908867,Hotel in Hong Kong · ★4.33 · Studio · 1 bed · 1.5 baths,94474045,酒店,,Yau Tsim Mong,22.3008,114.17356,Private room,450,1,3,2018-11-25,0.05,12,69,0,
24946065,Serviced apartment in Hong Kong · Studio · 1 bed · 1 bath,185091653,The Unit,,Wan Chai,22.26811,114.18575,Entire home/apt,442,90,0,,,8,0,0,
25090748,minsu in Jordan · ★4.33 · 1 bedroom · 2 beds · 1 bath,61031862,Daisy,,Yau Tsim Mong,22.30473,114.16931,Private room,629,1,6,2019-01-17,0.10,5,364,0,
25113397,Hostel in Jordan · ★4.47 · 1 bedroom · 1 bed · 1 private bath,189829763,Yannes,,Yau Tsim Mong,22.30542,114.16973,Private room,173,1,99,2023-02-28,1.60,5,114,3,
25326815,Rental unit in Hong Kong · 1 bedroom · 1 bed · 1 shared bath,4584648,Ivy,,Yau Tsim Mong,22.30146,114.17571,Private room,160,30,0,,,405,364,0,
26401248,Rental unit in Hong Kong · ★4.27 · 1 bedroom · 2 beds · 1 private bath,187197367,Billy,,Yau Tsim Mong,22.32165,114.1687,Private room,647,1,11,2023-04-25,0.19,19,90,1,
26458445,Rental unit in Hong Kong · 1 bedroom · 1 bed · 1 shared bath,4584648,Ivy,,Sham Shui Po,22.328,114.16579,Private room,160,31,0,,,405,364,0,
26458845,Rental unit in Hong Kong · 1 bedroom · 1 bed · 1 shared bath,4584648,Ivy,,Yau Tsim Mong,22.30919,114.17179,Private room,160,30,0,,,405,364,0,
27235654,Serviced apartment in Hong Kong · ★4.56 · Studio · 1 bed · 1 private bath,173312530,Pan,,Yau Tsim Mong,22.32061,114.16343,Private room,300,1,9,2019-07-06,0.15,6,0,0,
27322876,Rental unit in Hong Kong · 1 bedroom · 1 bed · 1 shared bath,21722306,Jean,,Yau Tsim Mong,22.29644,114.17039,Private room,450,29,0,,,1,0,0,
27608586,Serviced apartment in Kowloon · ★4.33 · 1 bedroom · 2 beds · 1 private bath,122131447,Debe,,Yau Tsim Mong,22.30488,114.17241,Private room,504,1,3,2019-02-19,0.05,69,37,0,
27620793,Serviced apartment in Hong Kong · Studio · 1 bed · 0 baths,14861546,Tane Residence,,Kowloon City,22.3274,114.18827,Private room,288,30,0,,,121,364,0,
27763802,Serviced apartment in Hong Kong · ★4.93 · 1 bedroom · 1 bed · 1 shared bath,209628823,Jacqueline,,Yau Tsim Mong,22.30147,114.18544,Hotel room,459,2,14,2019-11-09,0.24,1,0,0,
30296834,Rental unit in Hong Kong · 1 bedroom · 1 bed · 1 shared bath,4584648,Ivy,,Yau Tsim Mong,22.31303,114.17233,Private room,180,30,0,,,405,0,0,
28483271,Rental unit in Hong Kong · Studio · 1 bed · 1 bath,138649185,Apac,,Eastern,22.29175,114.20358,Entire home/apt,400,30,0,,,150,364,0,
28744071,Rental unit in Hong Kong · 5 bedrooms · 1 bed · 1 shared bath,153474674,太空人,,Wan Chai,22.28026,114.18365,Shared room,150,28,0,,,2,365,0,
29860253,Serviced apartment in Hong Kong · Studio · 1 bed · 1 bath,14861546,Tane Residence,,Sham Shui Po,22.32748,114.1668,Entire home/apt,468,60,0,,,121,364,0,
29912338,Rental unit in Hong Kong · Studio · 1 bed · 1 bath,14861546,Tane Residence,,Yau Tsim Mong,22.32451,114.16439,Entire home/apt,351,60,0,,,121,365,0,
29967300,Rental unit in Hong Kong · 1 bedroom · 1 bed · 1 private bath,198109516,Apple,,Wan Chai,22.28336,114.18552,Private room,400,28,0,,,77,49,0,
29979034,Condo in Hong Kong · Studio · 1 bed · 1 bath,156409670,Tushita,,Wan Chai,22.28123,114.18536,Entire home/apt,490,28,0,,,89,364,0,
30053398,Rental unit in Hong Kong · 1 bedroom · 1 bed · 1 private bath,67709885,Choon San,,Central & Western,22.2812,114.15288,Private room,160,31,0,,,303,364,0,
9966421,Rental unit in 尖沙咀 · ★4.70 · 1 bedroom · 1 bed · 1 bath,51197932,Sam,,Yau Tsim Mong,22.29861,114.17331,Private room,584,1,30,2023-02-26,0.33,12,343,1,
31030010,Rental unit in Hong Kong · 1 bedroom · 1 bed · 1 bath,4584648,Ivy,,Wan Chai,22.28001,114.18378,Private room,160,30,0,,,405,0,0,
10099218,Rental unit in Hong Kong · ★4.05 · 1 bedroom · 1 bed · 1.5 baths,24215902,Sam,,Yau Tsim Mong,22.29774,114.17169,Private room,243,1,37,2023-05-22,0.41,14,143,12,
10133495,Home in Hong Kong · ★4.54 · 1 bedroom · 2 beds · 1.5 shared baths,52005099,May,,Yau Tsim Mong,22.29712,114.17262,Private room,420,1,47,2023-05-01,0.52,7,360,3,
11265844,Rental unit in Hong Kong · ★New · 1 bedroom · 1 bed · 1 private bath,58815371,Alice,,Kowloon City,22.32241,114.19163,Private room,378,1,0,,,1,364,0,
11679778,Rental unit in Hong Kong · ★4.41 · 4 bedrooms · 6 beds · 2 baths,19664529,Deacon,,Yau Tsim Mong,22.30662,114.16775,Entire home/apt,2394,1,27,2021-02-15,0.32,5,123,0,
12368845,Rental unit in Hong Kong · 1 bedroom · 1 bed · 1 bath,4584648,Ivy,,Yau Tsim Mong,22.31255,114.17193,Private room,180,30,1,2016-05-26,0.01,405,365,0,
12935708,Rental unit in Hong Kong · 1 bedroom · 1 bed · 1 bath,67709885,Choon San,,Central & Western,22.28289,114.13114,Private room,160,29,0,,,303,364,0,
12959364,Rental unit in Hong Kong · ★4.30 · 1 bedroom · 2 beds · 1 bath,65326707,Jingwen,,Yau Tsim Mong,22.31769,114.17017,Private room,494,1,44,2023-04-22,0.51,8,180,3,
13225892,Rental unit in Hong Kong · ★4.77 · 1 bedroom · 1 bed · 1 shared bath,31116655,Mark,,Islands,22.30839,114.01589,Private room,500,180,13,2017-05-30,0.15,2,364,0,
13426579,Home in Hong Kong · ★4.35 · 1 bedroom · 3 beds · 1 bath,46439433,Kennis,,Islands,22.21128,114.02789,Entire home/apt,657,1,85,2023-05-25,1.00,7,80,3,
31075160,Rental unit in Hong Kong · ★4.20 · 1 bedroom · 2 beds · 1 private bath,187197367,Billy,,Yau Tsim Mong,22.32183,114.16862,Private room,424,1,10,2022-10-21,0.19,19,81,2,
13890186,Rental unit in Hong Kong · 1 bedroom · 1 bed · 1 bath,67709885,Choon San,,Central & Western,22.28374,114.13203,Entire home/apt,217,31,0,,,303,359,0,
14921737,Hotel in Hong Kong · ★4.0 · 1 bedroom · 2 beds · 1 private bath,93130377,Jean,,Yau Tsim Mong,22.31562,114.17078,Private room,332,1,5,2023-06-13,0.06,18,189,3,
14936015,Hotel in Hong Kong · ★4.67 · 1 bedroom · 1 bed · 1 shared bath,93130377,Jean,,Yau Tsim Mong,22.31791,114.17058,Private room,309,1,12,2023-02-28,0.16,18,189,3,
15119318,Rental unit in Hong Kong · 1 bedroom · 1 bed · 1 bath,4584648,Ivy,,Eastern,22.2897,114.20026,Private room,180,30,1,2016-11-24,0.01,405,365,0,
15523871,Nature lodge in 離島區大澳 · ★4.69 · 1 bedroom · 1 bed · 1 private bath,10514222,Tai O Inn,,Islands,22.2554,113.85634,Private room,1055,1,16,2023-01-01,0.20,3,89,2,
15552786,Rental unit in Hong Kong · 1 bedroom · 1 bed · 2 baths,4584648,Ivy,,Central & Western,22.28065,114.15312,Private room,180,30,0,,,405,365,0,
16022824,Rental unit in Hong Kong · 1 bedroom · 1 bed · 1 bath,67709885,Choon San,,Central & Western,22.28751,114.14863,Private room,160,29,1,2017-02-27,0.01,303,364,0,
16148414,Serviced apartment in Hong Kong · 1 bedroom · 2 beds · 1 bath,14861546,Tane Residence,,Central & Western,22.28581,114.15028,Entire home/apt,800,60,2,2018-12-31,0.03,121,364,0,
16693317,Rental unit in 深水埗 · 2 bedrooms · 16 beds · 1 bath,110280697,子翔,,Sham Shui Po,22.32944,114.16527,Entire home/apt,2000,1,1,2017-01-30,0.01,2,0,0,
16814584,Rental unit in Hong Kong · 1 bedroom · 1 bed · 1 shared bath,67709885,Choon San,,Sham Shui Po,22.32918,114.16282,Private room,160,31,0,,,303,179,0,
35700714,Rental unit in Hong Kong Island · 1 bedroom · 1 bed · 1 bath,7518056,Jovee,,Wan Chai,22.25966,114.1902,Private room,150,29,0,,,365,365,0,
35701097,Rental unit in Kowloon · 1 bedroom · 4 beds · 1 shared bath,7518056,Jovee,,Kowloon City,22.31915,114.1804,Shared room,160,29,0,,,365,364,0,
35786089,Rental unit in Hong Kong Island · 1 bedroom · 1 bed · 1 bath,7518056,Jovee,,Wan Chai,22.25784,114.19002,Private room,160,29,0,,,365,364,0,
36754454,Rental unit in Hong Kong · ★4.59 · 2 bedrooms · 5 beds · 1 bath,276262733,Baya,,Yau Tsim Mong,22.29802,114.17186,Entire home/apt,1974,1,328,2023-06-18,6.86,1,331,59,
37023777,Rental unit in Hong Kong Island · 2 bedrooms · 4 beds · 1 bath,6067974,Wilson,,Eastern,22.288809,114.193191,Entire home/apt,1200,30,0,,,58,306,0,
37172099,Condo in Hong Kong · ★5.0 · 4 bedrooms · 10 beds · 2 baths,26936781,Wing,,Yau Tsim Mong,22.312,114.17156,Entire home/apt,2486,3,19,2023-05-27,0.41,6,238,5,
37488113,Hostel in Hong Kong · ★4.62 · 1 bedroom · 1 bed · 1 bath,25886059,Anthony,,Yau Tsim Mong,22.3095,114.17154,Private room,424,1,34,2023-05-21,0.73,17,81,15,
37523625,Rental unit in Hong Kong · 1 bedroom · 2 beds · 1 bath,2716535,Jade,,Wan Chai,22.27942,114.18968,Entire home/apt,479,2,1,2019-09-18,0.02,2,0,0,
39065150,Rental unit in Hong Kong · Studio · 1 bed · 1 bath,67709885,Choon San,,Wan Chai,22.2803,114.18137,Entire home/apt,250,29,0,,,303,364,0,
39160716,Rental unit in Hong Kong · 1 bedroom · 1 bed · 1 bath,67709885,Choon San,,Central & Western,22.28287,114.15131,Private room,160,31,0,,,303,364,0,
39680631,Home in Hong Kong · ★4.33 · Studio · 1 bed · 1 private bath,25048995,Moey,,Wan Chai,22.28027,114.18337,Private room,320,5,3,2023-06-20,0.10,24,97,2,
39789031,Rental unit in Hong Kong · 1 bedroom · 1 bed · 2 shared baths,4584648,Ivy,,Yau Tsim Mong,22.29867,114.17313,Shared room,160,29,0,,,405,365,0,
39846705,Hostel in Hong Kong · ★4.90 · 1 bedroom · 2 beds · 1 private bath,162186374,Wai Yan,,Yau Tsim Mong,22.30628,114.17091,Private room,351,1,41,2023-06-15,0.93,12,57,34,
39900494,Rental unit in Kowloon · ★4.09 · Studio · 4 beds · 1 bath,21591327,Maria,,Yau Tsim Mong,22.30515,114.17035,Entire home/apt,536,1,11,2023-06-05,0.25,24,287,8,
40475064,Rental unit in Wan chai · ★4.88 · 1 bedroom · 1 bed · 1 bath,36766320,Vagisha,,Wan Chai,22.27434,114.17205,Entire home/apt,650,2,8,2023-05-21,0.19,1,0,4,
40602906,Rental unit in Hong Kong · 1 bedroom · 1 bed · 1 shared bath,4584648,Ivy,,Kowloon City,22.31201,114.18846,Private room,160,30,0,,,405,364,0,
41283504,Boutique hotel in Hong Kong · 1 bedroom · 1 bed · 1 bath,23141755,Ming,,Yau Tsim Mong,22.30672,114.16797,Private room,320,28,0,,,24,0,0,
41627471,Rental unit in Hong Kong · Studio · 1 bed · 1 bath,23141755,Ming,,Yau Tsim Mong,22.30778,114.17012,Entire home/apt,350,28,0,,,24,0,0,
41899599,Hostel in Hong Kong · 1 bedroom · 1 bed · 1 bath,31381356,Wilson,,Yau Tsim Mong,22.29623,114.17199,Private room,643,30,0,,,7,0,0,
42494237,Serviced apartment in Hong Kong · 1 bedroom · 1 bed · 1 bath,243798969,Princeton,,Eastern,22.29226,114.19624,Entire home/apt,1071,28,1,2020-05-12,0.03,4,0,0,
43167340,Rental unit in Hong Kong · 1 bedroom · 1 bed · 2 shared baths,259890228,Maggie,,Sham Shui Po,22.33102,114.16501,Private room,424,3,0,,,4,41,0,
828335873143949605,Rental unit in Hong Kong · 1 bedroom · 1 bed · 3 baths,2020398,Jeannie,,Eastern,22.2682983,114.2424065,Entire home/apt,15000,1,0,,,1,364,0,
45775491,Rental unit in Hong Kong · ★3.25 · Studio · 1 bed · 1 bath,109310747,Brenda,,Islands,22.21081,114.02826,Entire home/apt,431,1,4,2022-12-27,0.22,35,69,2,
1187557,Rental unit in Sai Wan · 1 bedroom · 1 bed,4584648,Ivy,,Central & Western,22.2845,114.12888,Private room,180,30,0,,,405,364,0,
20311391,Rental unit in Hong Kong · 1 bedroom · 1 bed · 1 shared bath,67709885,Choon San,,Central & Western,22.28728,114.13705,Private room,160,31,0,,,303,179,0,
837351252565128003,Rental unit in Hong Kong · 1 bedroom · 1 bed · 1 shared bath,498695672,Morgen,,Central & Western,22.285908180407933,114.14308365676756,Private room,200,30,0,,,93,365,0,
